chunk_id,doc_id,source_filename,title,chunk_index,chunk_text,word_count
DOC01_CH566,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,566,"42
(Chapter 22, Rule 2)

ANNUAL STATEMENT  No.6 (Criminal)
Statement  showing the manner of disposal of Criminal Cases by various Courts in the District of _________________  in the year 20_____. Class of Courts
Number of persons Executed Number of persons sentenced  to
Released on admonition  under section 3 of Probation  of
Offenders  Act, 1960
Bound over under section 4 of Probation  of Offenders  Act, 1960
Dealt with under the Probation  of Offenders  Act Death
Imprisonment  for life
Imprisonment  for lesser term
Fine or Forfeiture
1  2  3  4  5  6  7  8  8A
(1) Courts of Sessions (including
Additional  Sessions Judges.)
(2) Courts of Assistant Sessions Judges
(3) Judicial Magistrates
(4) Courts of Special Judges

Total:‐",116
DOC01_CH567,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,567,"42

Column 1 :‐  Sub – head “Courts of Sessions”  includes cases decided by Sessions Judge on reference  under Section 31 and 123 of the Code.
Column 12 :‐  Includes fines realised during the year, though imposed in previous year. This Column is intended to show the realized portion of fines imposed by
officers in the exercise of original jurisdiction  only.
Column 13 :‐ Represents  compensation  awarded to complainants  under Section 544‐A of the Code. These awards should also be shown under the head fines
“imposed”  and “realized”  in Column 11 and 12, for they from part of such fines.
General :‐‐  (1) The total Column 5 should correspond  with the total of Columns 14 to 17 (both inclusive)  and deducting  the number of persons sentenced  to
forfeiture  which should be shown in the Remarks column, the total of the reminder  in column 6 should correspond  with the total of Columns 9 and 10.
(2) This statement  is meant to exhibit every sentence passed, and where two penalties are inflicted on the same offenders,  to exhibit them both. Further, to
reconcile the number of persons entered in this Statement  as punished  with the number entered as convicted  in Statement  No.9, it is necessary  to note cases
such as those in which children are dealt with under the Juvenile Justice System Act/order  2000 by Special methods or young offenders  are submitted  to
detentions  in a Borstal School in a foot‐note.
(3) As regards persons whose cases were referred for higher punishment,  for orders under Section 3 of the probation  of Offenders  Act 1960, or for confirmation  of
sentence,  the punishment,  if any, sanctioned  by the higher Court should be entered against such higher Court and not against the Court making the reference.
Number of persons sentenced  to fine of  Total amount of Fine  Number of persons sentenced  to imprisonment
Remarks Rs.1000 and under
Over Rs. 1000
Imposed
Realised
Paid as Compensation
15 days and under
Above 15 days to 6 months
Above 6 months to 2 years
Above 2 years.
9  10  11  12  13  14  15  16  17  18

Form No.",351
DOC01_CH568,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,568,"43
(Chapter 22, Rule 2)
ANNUAL STATEMENT  No.7 (Criminal)
Statement  showing the methods of Probation  employed  in the District of
_______ and the results thereof in the year 20_____

Name of the
Court
Offenders  Act with under the Probation  of Total Number of persons dealt
Number of persons released on admonition.
Number of persons bound over with or without sureties to appear and receive sentence and in the meanwhile   to keep peace.  Number of persons
bound over as in
column No.4 & put
under supervision  of
Number of persons ordered to pay compensation  and/or costs to victims.
Number of persons in whose case the bond was discharged.
Number of persons in whose case the bond period was diminished  and/or the conditions  of the bond were relaxed.
Number of persons in whose case the bond period was extended  and/or the conditions  of the bond were tightened.
Number of persons who were fined for violating the conditions  of the bond.
Number of persons who were sentenced  for the original offence on violating the conditions  of the bond
Probation  Officer appointed  by Government

Any other fit person appointed  by Court as probation  Officer

Probation  Officer as required to reside at Probation  home, hostels or other place

1  2  3  4  5  6  7  8 9  10 11 12 13 14
1)High Court
2)Sessions
Court (including
Special Judge’s
Court)
3)Magistrates
Courts
(Including
Special
Magistrates.
4)Other
tribunals
(including
Nyaya
Panchayats  &
Executive
Magistrates)

(To be printed at back)
Column No.1 :‐ Sub – head “High Court” includes cases decided by the High Court.
Column No.1  Sub – head “Sessions  Court” including Special Judge’s Court includes cases
decided by the Sessions Judges.
Column No.2:‐  That is the total column Nos.3 to 14. The cases of persons transferred  from one
court to another in the same District will appear only against the Court by which decided.
N.B. 1 General :‐‐ The figure given in column No.2 of this statement  should correspond  with the
figures in column No.5 of Statement  No.9 column No. 6A of Statement  No.11 and Column No.8A
of Statement  No.12 and should include nothing else.
N.B. 2:‐‐ The column of Grant Total should be included in statement  No.15.

Form No.",365
DOC01_CH569,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,569,"44
(Chapter 22 Rule 2)
ANNUAL STATEMENT  No. A (CRIMINAL)

STATEMENT  OF CASES AGAINST YOUTHFUL  OFFENDERS  DEALT WITH UNDER THE
JUVENILE  JUSTICE SYSTEM 2000

Description  of
offences Number of
cases
disposed of
in the year Number of Child offenders
Acquitted  or
discharged  Convicted
and
sentenced Released on
probation  of good
conduct and
committed  to the
case of fit persons
under section 11(a) Committed  to
Borstal/Institution
11(b)
With
supervisionWithout
supervisionCertified
schools Fit
person
Institution
1  2  3  4  5  6

Convicted  and Sentenced  Dealt
with in
any other
mannerTotal number of Children
REMARK
BOYS  GIRLS TOTAL
7  8  9  10

(To be printed at back)
Note No.1 :‐‐  Judicial Statement  5 prepared for the Annual Administration  Report should
include offences by Children “found to have committed”  an offence should be included in
column 7 as “convicted”  the difference  in terminology  begin discharged  for this purpose.
Note No.2 :‐‐  The description  should be as in column 1 of Judicial Statement   5.
Note No.3 :‐‐  Columns 4 to 8 of this Statement  are intended to exhibit every method of
dealing with child offenders  adopted under the Children Act, and where two methods are
adopted as regards the same child to exhibit them both.
Note No.4 :‐‐  Column 9 is intended to show the total number of Children, sub‐divided
according  to sex, appearing  as accused before the Courts.

Form No.",226
DOC01_CH570,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,570,"45
(Chapter 22, Rule 2)
STATEMENT  ‘B’
STATEMENT  OF CASES IN WHICH ORDERS ARE PASSED UNDER THE SINDH
CHILDREN  ACT, 1950

Number of the
District Destitute  or neglected  Children
Repatriated
(Section 46)Uncontrollable  Children
Committed  to the care of  Committed  to the care of
Certified
School or fit
persons
Institutions  Fit persons
(Individuals)  Certified
School or
fit persons
Institutions
Fit persons
(Individuals)
With
supervisionWithout
supervisionWith
supervisionWithout
supervision
1  2  3  4  5  6  7  8

Token care of
or detained Victimised  Children (Section)
Repatriated
(Section 84) Total No. of Children dealt
with
Committed  to the case of
Boys  Girls  Total  Certified
School or fit
persons
Institutions  Fit persons
(Individuals)
With
supervisionWithout
supervision
9  10  11  12  13  14  15  16

Form No.1
(Chapter 3 Rule 8)
Register of record consigned  to Record Room
General Record Register in the Court of __________
Serial
No. No. and year of
the case together
with the names of
the parties Date of decision
with dates of
decision in
revisional  or
Appellate
Courts, if any No. of papers
in the case as
per Roznama No. of papers
filed after the
decision Exhibits not
to be
destroyed
1  2  3  4  5  6

Date of
receipt Shelf or
cupboard  No. and
year of
appeal Date of
destruction  If destroyed  to what
extent Remarks
7  8  9  10  11  12

Form No.2
(Chapter 3 Rule 12)

LIBRARY REGISTER  (ACCESSION)

Date of
Accession  Accession
No. AUTHOR  TITLE PLACE OF
PUBLICATION

Sr.  No. 1
FORM No.3
(Chapter 10 Rule 3)
Register of Oath Commissioner
Fee paid 7 Date and time of
making affidavit 2
Name of Ex‐officio
Commissioner
before whom
affidavit is sworn. 8 Particulars  of the
case which affidavit
relates 3
Signature  of Ex‐
officio
Commissioner  9 On whose
behalf the
affidavit has
been filed 4
Serial number
of receipt
issued to the
deponent   10 Full particulars
of the person
who is making
the affidavit 5
Remarks 11 Particulars  of the
person who
identified  him 6

Form No.4
(Chapter 14 Rule 6)
Unclaimed  Property Register
Sr. No. From whom
received
and date of
receipt Description
of property
with value Date of issuing
proclamation  Date of expiry
of
proclamation  Name of
persons of
claiming
1  2  3  4  5  6

Date on
which
disposed
of How
disposed
of Date of
sale and
amount of
sale
proceeds Date on
which
credited to
Govt. Date on
which
and to
whom
sent His No.
and Date
under
which
received Date of
Despatch
to Record
Room
7  8  9  10  11  12  13

Form No.5
(Chapter 15 Rule 20)

Register of applications  for copies and translation  in the Court
of _____________  for the year 20______",441
DOC01_CH571,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,571,"45

No. of application
Date of application
Name of applicant
No. and year of case from which the copy translation  is required
Date of order granting application.
Amount of estimated  fees deposited  and date of deposit
Amount of deficit, if any, and date of receipt.
Amount recovered  by , V.P.P. and date of recovery
Name of copyist or translator.
Date of completion  of copy or translator
Date of delivery of copy or translation  or despatch by V.P.P.
Amount due for copying fee.
Amount due for copying fee.
Amount due for translation  fee.
Amount due for postage in case of fees recover able by V.P.P.
Amount, if any, refunded.
Signature  of applicant or No.9 and date of more order and V.P.P. receipt
Amount paid to copyist or translator.
Signature  of copyists or translators.
Amount credited to Government.
No. and date of Treasury Receipt.
Remarks

4‐B

Form No.6
(Chapter 16, Rule 7)
Register of Inspection

Sr. No. and
date of
Application  No. and year
proceeding/
Record/ Register
to be inspected  Date of
order on
applicationSignature
of
applicant Remarks
1  2  3  4  5

Form No.7
(Chapter 20 Rule 3)

PETITION  WRITER REGISTER
Date Name of the client
and the opponent
if any Name of document  written
(e.g., complaint,  Written
Statement  etc. Fee charge

Form No.8
(Chapter 21 Rule 4)

Register of Registered  Clerks of advocates  of the District ____________  for the
year _______
1  2  3  4  5  6  7  8  9  10
Sr.No.  Name  Father’s
Name Age  Residence   Date of
Registration  Photograph   Name of
Advocate
under
whom
Employed  Date of
removal
from the
Register Remarks

Form No.9
(Chapter 23 Rule 2)
Register of Sessions Cases before the Sessions Court of ________________
_____________  for the year 20__________________

Name of
Case Names of Accused
persons, their
ages, occupations
and residence  Substance  of
the charge Previous
conviction  if
any,        Date of
(a) Offence
(b) Complaint
If any
(c) Issue of

(1)
(2)
(3)
(4)
(5)

The Custody, on bail
or on personal
recognisance  and
from what date The date of
arrest of the
accused When the
accused is
released on
bail The date
of such
released
from the
jail
(6)  (7)  (8)  (9)

The Period of
detention  of
the accused in
jail Date of sent up
by Magistrate  Date of receipt
recorded by
Sessions Judge Date of
decision and
name of
designation  of
Judge
(10)  (11)  (12)  (13)

Abstract of final order
in the case (including
order as to disposal of
property)  Abstract and date of order
on appeal, reference  or
revision to the High Court
or Supreme Court Remark
(14)  (15)  (16)

Form No.10
(Chapter 23 Rule 2)
Register of Criminal Appeals before the Sessions Court of ______________  for
the year 20__________",449
DOC01_CH572,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,572,"45

No. of
Appeal Name of
each
appellant  Offence
found
proved Sentence  or
order
appealed
against Court by
which
sentence was
passed Date of
sentence Date of
appeal Decision
on in
Appeal Date of
decision of
Appeal Remarks

Form No.11
(Chapter 23 Rule 2)

Register of Miscellaneous  Criminal Revision Applications  before the Sessions
Court of _____________ __________  for the year 20__________

No of
Revision
Appln. Name of
Petitioner  Name of
Opponent  Sentence  or
order passed
against Court by
which
sentence or
order passed Date of
sentence
or order Date of
Revision
Appln Decision
of
Revision
Appln Date of
decision of
Revision
Appln Remarks

Form No.12
(Chapter 23 Rule 2)

Register for Bail Application  before the Sessions Court of
_____________ __________  for the year 20__________

Sr. No. Crime No. Sessions
Case No. Name of
Police
Station C.R. No. and
offence under
which accused
is charged Order passed
by the Sessions
Judge Name and
address of
the surety

Form No.13
(Chapter 23 Rule 2)

Register of Miscellaneous  Criminal Applications  before the Sessions Court of
_____________ __________  for the year 20__________

Number of
application  Name of
each
applicant Nature of
the
application  Name of
each
Opponent  Date of
application  Substance
of order Date of
order. Remarks

1  2  3  4 5 6 7  8

Form No.14
(Chapter 23 Rule 2)

Memorandum  Book for Sessions and Appellate  Criminal Work day the of
20_____
Took Seat at .............. ................ .............. ............. Rose
At ............. .............

Sessions Cases Criminal
Appeals and
Revisions.  Miscellaneous
Criminal
Applications.  Any other proceeding
coming on this date and
not entered in columns 1
to 3.

Form No.",266
DOC01_CH573,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,573,"15.
(Chapter 23, Rule 3)
Case Register
Serial
No. Police Station
Crime No. Name, age, address of
the accused and
complainant.  Offence charged
with (Section of
the Statute) Whether accused
on bail or in
custody.
1  2  3 4 5

The date of
arrest of the
accused When the
accused is
released on bail The date of
such release
from jail The period of
detention  of the
accused in jail First date of
hearing
6  7  8 9 10

Date of disposal
and the substance
of the decision No, of appeal or
Revision
Application
( if any) Decision of the
appellate  or
Revisional  Court Date of despatch
to Record Room Remark
11  12  13 14 14

Form No.16
(Chapter 23, Rule 3)

Register of Chapter cases in the Court of ………. For the year 20……

Serial number
Date of institution
Police Station
How instituted",144
DOC01_CH574,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,574,"Section applicable
Date of issue of first order
Nature of order
Name of  each person against whom  orders were issued
Whether such person complied   with such orders, with date Proceedings  if orders
were not complied  with
Result of appeal or revision, if
any
Remarks  Number of
final orders Date of appearance,  if any, of such person in Court
Proceedings  on appearance  or in default of appearance
No action taken or person proceeded  against discharged
Person proceeded  against subjected  to a final order and nature of order
Date of disposal
Name of Court
Date of order
Order confirmed
Order reserved
Order modified with nature and extent of modification
Date of compliance   with appellate  Court’s order
Signature  of Presiding  Officer
1  2  3  4  5  6  7  8 9 10 11 12 13 14 15 16 17 18 19 20 21 22

Form No.17
(Chapter 23, Rule 3)
Register of Miscellaneous  Criminal Applications  before the Court of the Judicial
Magistrate  ................ ............ ............ for the year 20........... .........

No. of
application  Date of
application  Nature of
the
application  Name of
the each
applicant Name of
each
Opponent  Substance
and date of
order
1  2  3  4  5  6

Execution
Appeals or Revision
Date of
application  Result Number of
appeal or
Revision Result of
Appeal or
Revision Remarks
7  8  9  10  11

Form No.18
(Chapter 23, Rule 3)
REGISTER  OF UNDER TRIAL PRISONERS  IN JAILS Police Station and Crime Register No.
Date and hour of apprehension  by Police
Date and hour when the accused is produced
before the Magistrate
Name of the Accused.
Period of Police Custody remand from to.
Period of Magisterial  custody remand from to.
Charge‐sheet received on and Criminal Case No.
Whether the accused is on bail or is in jail
The date on which the accused released on bail
Date of decision.
Remarks
1  2  3  4 5 6 7 8  9  10 11

Names Address Crime
Number Offence Date of
Arrest Maximum
sentence
(Concurrent)  Date of
Release
on bail Remark
12  13  14  15  16  17  18  19

Form No.19
(Chapter 23, Rule 3)
Register of copies supplied to prisoner in Jail
Date of application  and
the name of the
prisoner making it Date of receipt of the
application  in Court Jail Superintendents  No.
and date forwarding  the
application  Date of disposal of the
application  and forwarding
copies of Judgment.
1  2  3  4

Form No.20
(Chapter 23, Rule 3)

Register of miscellaneous  reports and proceedings  in the Court of
……………..
For the year 20…………………",418
DOC01_CH575,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,575,"Section applicable

Sr. No. Date of first
report or
order Police
Station Description  of initiatory
paper with name of
petitioner  or person
making report or reference  Intermediate
orders Final
order
with date Method
of
disposal
of papers Remarks
1  2  3  4 5 6  7 8

Form No.21
(Chapter 23, Rule 3)
Memorandum  Book for Original Criminal Work
(Other than Sessions Court)
Date the     of     20____
Took Seat at .........................  Rose at ................................................

Cases fixed for
first hearing Cases fixed for
adjourned
hearing Cases fixed for
judgement  Any other proceedings  coming
on this date and not entered in
columns
1 to 3

2  3  4

Form No.22
(Chapter 23, Rule 3)
Register of Bail Application  before the Court of Judicial
Magistrate......... ................ .............. for the year 20........... .........

Sr. No.  Crime No. Criminal Case
Number Name and
Address of the
accused Name of police
station Police station C.R. No. and
offence under which
accused is charged
1  2  3  4  5  6

Order passed by the
Magistrate  Name & address
passed by Surety Amount for which
the Surety is take C.C. No. when Charge
sheet is subsequently  filed Remarks
7  8  9  10  11

Form No.24
(Chapter 23, Rule 5)
Register of Fines in Criminal Cases in the Court of Judicial Magistrate,
Taluka/District   _____________ __________  for the year 20__________

REALISATION          Serial No. and Case. Register Number
Name of person  fined of ordered to pay compensation.
Punishment  and section of law.
Date of sentence
Amount for collection.
January
February
March
April
May
June
July
August
September
October
November
December
Date  on which credited in Treasury and amount credited
Number and date of refund order and amount and signature  of Magistrate
Date of writing‐off and amount and signature  of Magistrate.
Balance  at  the  end  of  previous  year
Unrealised  balance of the current year
1  2  3  4  5               6  7  8 9 10 11 12

Form No.25
(Chapter 23, Rule 6)
Register of Dormant Cases pending before the _____ for the years
_____________  to _____________

Number of case in
Dormant Register No. and year of
case in register of
Magisterial  cases
or other register Date of transfer to
Dormant Register Reason for
transfer. Date of re‐transfer
to register of
Magisterial  cases
or other register.
1  2  3  4  5

1 Serial No. Form No.",382
DOC01_CH576,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,576,"26
(Chapter 23 Rule 7)
Register of compliance  of order of Appellate  Court  2 No. of case
and names
of parties
3 Date of
receipt
4 Date of
order
5 Brief
descriptio
n of the
order
6 Date of
communication  of
the order of the
Magistrate
concerned
7 Magistrate  to
whom
communicated
8 Date of
receipt of
compliance
report
9 Reasons for
non‐
compliance,
if any
10 Date of
report
11 Remarks

1 Sr.
No. Form No. 27",78
DOC01_CH577,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,577,"Chapter 23 Rule 7)
Register of requisition  for records form the _________  Court of District _________   2 Date of receipt
of requisition
3 Date of
Requisition
4 Name of
Court
sending for
record
5 Of what
Court Particular  of records  6 Serial register No.
of case and date
of institution
7 Police
station
8 Name of
accused
9 Act and section
under which
offence was
punishable
10 Date of
disposal
11 No. and description  of
appeal in the
Appellate  Court in
connection  with which
the record was sent by
the lower Court.
12 Date by
which
record is
required
13 Date of
transmission   of
record
14 Date of
receipt of
record
15 Date of
restoration  of
record to its
proper place
16 Remarks

1 Sr. No. Form No.",128
DOC01_CH578,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,578,"28
(Chapter 23 Rule 8)
Register of Registers  2 Nature of
Register
3 Form No.
4 Rule of Chapter
5 Remarks",21
DOC02_CH001,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,1,"NO.PAS/Legis -B-23/2009 - The Sindh Criminal Prosecution Service (Constitution,
Functions and Powers) Bill, 2009 having been passed by the Provincial Assembly of Sindh
on 29th March, 2010 and assented to by the Governor of Sindh on 24th April, 2010 is hereby
published as an Act of the Legislature of Sindh.

(First published after having received the assent of the Governor of Sindh in the Gazette of
Sindh (Extra -Ordinary) dated 30th April, 2010 .)
AN
ACT

to provide for establishment of Criminal Prosecution Service in
Sindh.
WHEREAS it is expedient to provide for establishment of Preamble
Criminal Prosecution Service in Sindh.
It is hereby enacted as follows : -",109
DOC02_CH003,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,3,"1. (1) This Act may be called the Sindh Criminal Prosecution Service Short title, extent and
(Constitution, Functions and Powers) Act, 2009. commencement

(2) It extends to the whole of the Sindh.
(3) It shall come into force at once and shall be deemed to have
taken effect on and from 29th October, 2009.

(b) “District” means a district as notified under the provisions of
Sindh Land Revenue Act, 1967 ;
(c) “First Information Report” means an information recorded
under section 154 of the Code;
(d) “Government” means the Government of Sindh;
(e) “High Court” means the High Court of Sindh;
(f) “Investigation Officer” means an officer of a Law Enforcement
Agency competent under any law, for the time being in force, to
investigate an offence;
(g) “Law Enforcement Agency” includes Sindh Police and any
other agency established under any law, as may be notifi ed by
Government;
(h) “Lower Court” mean and include Criminal Court, Civil Court,
Banking Court, Special Court and Tribunal;
(i) “Order” means the Police Order, 2002 (Chief Executive’s Order
No.22 of 2002);
(j) “Prescribed” means prescribed by rules;
(k) “Prosecution” means the prosecution of a criminal case;
(l) “Prosecutor” means the Prosecutor General, Additional
Prosecutor General, Deputy Prosecutor General, Assistant
Prosecutor General, District Public Prosecutor, Deputy Dis trict
Public Prosecutor, Assistant District Public Prosecutor and a
Public Prosecutor appointed under this Act and shall be deemed
to be the Public Prosecutor under the Code;
(m) “Prosecutor General” means the Prosecutor General appointed
under Se ction 6;
(n) “Rules” means rules made under this Act ;and
(o) “Service” means Sindh Criminal Prosecution Service.
(p) “Supreme Court” means the Supreme Court of Pakistan.
(2) The words and expressions used herein, but not defined, shall have
the same meaning as are assigned to them in the Code or the Order.",302
DOC02_CH005,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,5,"3. Government shall establish and maintain a Service to be called the Sindh Establishment of the
Criminal Prosecution Service. Service",20
DOC02_CH006,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,6,"4. The Service shall consist of the Prosecutor General, Additional Constitution
Prosecutors General, Deputy Prosecutors General, Assistant Prosecutor
General, District Public Prosecutors, Deputy District Public P rosecutors and
Assistant District Public Prosecutors.",32
DOC02_CH007,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,7,"5. (1) Government shall exercise general superintendence over the Service
to ensure achievement of the objectives of this Act.
(2) The administration of the Service shall vest in Prosecutor General.
(3) A Public Prosecutor, an Additional Prosecutor General, a Deputy
Prosecutor General and an Assistant Prosecutor General shall
perform their fun ctions under the control and the supervision of
the Prosecutor General and general superintendence of the
Government.

(4) Subject to the sub -clause (1) and (2) control of all Prosecutor
within a District shall work under the supe rvision of the District
Public Prosecutor.",95
DOC02_CH008,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,8,"6. (1) Government shall appoint a Prosecutor General, who shall be the
Head of the Service on such terms and conditions, as may be
determined by Government.

(2) The terms and conditions of service of the Prosecutor General shall
not be varied during the term of his office.
(3) The Prosecutor General shall hold office for a non -extendable
period of three years.
(4) The Prosecutor General may resign from his post during the tenure
of his office by tendering resignation in writing to Government.

(5) Government may, for reasons to be recorded in writing and after
providing him an opportunity of being heard, remove the
Prosecutor General prior to the completion of his tenure, on the
ground of misconduct or physical infirmity.

(6) The Prosecutor General shall have a right of representation and
audience on behalf of Government in lower Court, the High Court,
the Federal Shariat Court and the Supreme Court.

(7) The Prosecutor General may delegate any of his powers and
functions to an Additional Prosecutor General or to a Deputy
Prosecutor General or an Assistant Prosecutor General.",181
DOC02_CH009,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,9,"7. A person shall not be appointed as Prosecutor General unles s he is a
citizen of Pakistan, and is not less than forty five years of age, and -
(a) he has, for a period of, or for the periods aggregating, not less
than ten years, been an Advocate of the High Court; or
enrolled as an Advocate of the Supreme Court; or

Control and
Administration

Prosecutor General

Qualification for the
appointment of
Prosecutor General

(b) he has , for a period of not less than five years, performed
functions of an Additional Prosecutor General and is enrolled
as an Advocate of High Court; or
(c) he has, for a period of not less than seven years, performed
the functions of a District Public Prosecutor or has performed
functions of a Prosecutor in Sindh, under any law, for a
period of not less than fifteen years, and is enrolled as an
Advocate of High Court; or
(d) he has, for a period of not less th an five years, performed
functions of an Additional Prosecutor General; or
(e) he has, for a period of not less than seven years, performed
the functions of a District Public Prosecutor or has performed
functions of a Prosecutor in Sindh, under an y law, for a
period of not less than fifteen years.
Explanation. - In computing the period during which a person has
been an Advocate of the High Court or held judicial office, there shall be
included any period during which he has held judicial office after he became an
Advocate or, as the case may be, the period during which he has been an
Advocate after having held judicial office.",280
DOC02_CH010,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,10,"8 (1) Government may appoint any Prosecutor to conduct criminal cases Appointments
in the High Court, Federal Shariat Court and Supreme Court or any
other Special Court.
(2) Government shall appoint a District Public Prosecutor in each
district, who shall be Officer Incharge of the Prosecution in the
district within the meaning of the Code.
(3) All the appointments, except that of the Prosecutor General , to
various posts in the Service, shall be made through initial
recruitment in the manner, as may be prescribed:
Provided that, after initial recruitment, fifty percent of vacancies
occurring on the post of Additional Prosecutor General, Deputy
Prosecutor General, Assistant Prosecutor General, District Public
Prosecutor and Deputy District Public Prosecutor shall be filled
through promotion.
(4) No direct recruitment shal l be made on regular basis to the posts
of District Public Prosecutor, Deputy District Public Prosecutor,
Assistant District Public Prosecutor, Additional Prosecutor
General and Deputy Prosecutor General and Assistant Prosecutor
General except on the recommendation of Sindh Public Service
Commission;

Provided that on commencement of this Act, the persons already
performing functions of prosecution on regular basis in the
Province , shall continue as such.",192
DOC02_CH012,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,12,"9. (1) The Prosecutors shall be responsible for the conduct of prosecution
on behalf of Government.
(2) A District Public Prosecutor shall distribute work to the Prosecutors
with respect to the lower Court within a district.
(3) A police report under section 173 of the Code, including a report of
cancellation of the First Information Report or a request for discharge
of a suspect or an accused shall be submitted to a Court through the
Prosecutor appointed under this Act.
(4) The Prosecutor shall scrutinize the report or the request and may -
(a) return the same within three days to the Officer Incharge
of Police Station or Investigation Officer, as the case may
be, if he finds the same to be defective, for removal of
such defects, as may be identified by him; or
(b) if it is fit for submission, file it before the Court of
competent jurisdiction.
(5) On receipt of an interim police report under section 173 of the
Code, the Prosecutor shall -

(a) examine the reasons assigned for the delay in the
completion of investigation and if he considers the
reasons compelling, request the Court for the
postponement of trial and in case investigation is not
completed within reasonable time, request the Court for
commencement of trial; and

(b) in cases where reasons assigned for delay in the
completion of investigation are not compelling, request
the Court for commencement of trial on the basis of the
evidence available on record.
Conduct of prosecution

(6) Prosecutor may submit to the Court results of his scrutiny in writing
as to the available evidence and applicability of offences against all
or any of the accused as per facts and circumst ances of the case.",287
DOC02_CH013,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,13,"10. (1) An Officer Incharge of a Police Station or the Investigation
Officer shall -
(a) immediately report to the District Public Prosecutor, the
registration of each criminal case by sending a copy of the
First Information Report;

(b) send the police report under section 173 of the Code, to the
concerned Prosecutor within the period prescribed by law; and
(c) if an investigation is not completed or cannot be completed
within the time provided under the law, record reasons for the
delay and inform the Prosecutor.

(2) An officer Incharge of the Police Station or Investigation Officer
shall, within the time sp ecified by the Prosecutor, comply with
the directions and remove the defects pointed out by the
Prosecutor in a police report under section 173 of the Code,
including report for cancellation of the First Information Report
or request for discharge of an accused or suspect.",148
DOC02_CH014,DOC02,02_sindh_criminal_prosecution_service_act_2009.txt,Sindh Criminal Prosecution Service Act 2009,14,"11. (1) the Prosecutor General shall -
(a) submit an annual report of the Service to Government within
three months of the conclusion of the calendar year to which the
report pertains ;

(b) keep G overnment informed about the performance of the
Service.
(2) A Prosecutor, working under the supervision of the Prosecutor
General, shall keep the Prosecutor General informed about the
progress of all the cases under his charge.

(3) A Prosecutor, working under the supervision of the District Public
Prosecutor, shall keep the concerned District Public Prosecutor
informed about the progress of all criminal cases under his charge.

(4) Where a Prosecutor is of the opinion that an appl ication for
enhancement of sentence or a revision should be filed in any case, he
shall refer the matter to the District Public Prosecutor or the
Prosecutor General, who shall take appropriate measures thereon
under the law.
Responsibilities of Police
towards Prosecutors

Duties of the
Prosecutors

(5) In case of acquittal by a -
(i) Court in a District, the concerned District Public Prosecutor; and
(ii) Special Court, the concerned Prosecutor, shall report the details of
the case to the Prosecutor General, along with grounds for appeal and
the Prosecutor General may request Government for preferring
an appeal.

(6) A Prosecutor shall maintain a n independent file in the prescribed
manner of each case assigned to him for prosecution.
(7) A District Public Prosecutor shall act as a member of the Criminal
Justice Coordination Committee established under Article 110 of the
Order.

(8) A Prosecutor shall -
(a) in all matters, perform his functions and exercise his powers
fairly, honestly, with due diligence, in the public interest and to
uphold justice;
(b) on receipt of the police report, final or interim, including a report
for cancellation of First Information Report or request for
discharge of an accused, scrutinize the same and process it under
section 9;
(c) make such entries in the record and registers, as may be prescribed;

(d) perform such other duties as may be assigned to him under this
Act by Government.",347
